MouseID,0-frame-rel,0-frame-abs,0-bout-avglen,0-bout-freq,1-bout-avglen,1-bout-freq,1-frame-abs,1-frame-rel,10-bout-avglen,10-bout-freq,10-frame-abs,10-frame-rel,11-bout-avglen,11-bout-freq,11-frame-abs,11-frame-rel,12-bout-avglen,12-bout-freq,12-frame-abs,12-frame-rel,13-bout-avglen,13-bout-freq,13-frame-abs,13-frame-rel,14-bout-avglen,14-bout-freq,14-frame-abs,14-frame-rel,2-bout-avglen,2-bout-freq,2-frame-abs,2-frame-rel,3-bout-avglen,3-bout-freq,3-frame-abs,3-frame-rel,4-bout-avglen,4-bout-freq,4-frame-abs,4-frame-rel,5-bout-avglen,5-bout-freq,5-frame-abs,5-frame-rel,6-bout-avglen,6-bout-freq,6-frame-abs,6-frame-rel,7-bout-avglen,7-bout-freq,7-frame-abs,7-frame-rel,8-bout-avglen,8-bout-freq,8-frame-abs,8-frame-rel,9-bout-avglen,9-bout-freq,9-frame-abs,9-frame-rel,Strain
LL5-3_000486-F-AX28-10-42402-10-S075,0.0474673285850568,5125,12.349397590361448,415.0,15.326984126984128,315.0,4828.0,0.0447165390065667,47.8141592920354,113.0,5403.0,0.0500421417258657,48.83057851239669,242.0,11817.0,0.1094480823199251,14.043956043956044,91.0,1278.0,0.0118367309135029,9.24742268041237,97.0,897.0,0.0083079402421065,84.14788732394366,284.0,23898.0,0.2213413109318415,127.49450549450547,91.0,11602.0,0.1074567699987959,11.107784431137723,167.0,1855.0,0.0171808574683473,12.823834196891193,386.0,4950.0,0.0458464929748353,30.78048780487805,287.0,8834.0,0.0818197816039789,11.498795180722892,415.0,4772.0,0.0441978716112958,13.14090909090909,220.0,2891.0,0.0267762042808583,32.33639705882353,544.0,17591.0,0.1629263955394604,22.969072164948454,97.0,2228.0,0.0206355527975622,MRL/MpJ
LL1-4_001800-M-MP16-10-42409-4-S099,0.0682325482314368,7367,9.1857855361596,802.0,11.24501661129568,1204.0,13539.0,0.1253971047245042,15.984962406015038,133.0,2126.0,0.0196908371847474,35.214285714285715,14.0,493.0,0.0045661254619381,22.501655629139076,604.0,13591.0,0.1258787244486843,20.51832460732984,764.0,15676.0,0.1451898230047513,15.04265402843602,211.0,3174.0,0.0293973270105308,11.0,4.0,44.0,0.0004075243819985,11.794871794871796,429.0,5060.0,0.0468653039298317,10.299644489588625,1969.0,20280.0,0.1878316924302346,34.6551724137931,29.0,1005.0,0.0093082273615574,8.373658536585365,1025.0,8583.0,0.0794950402430327,11.379008746355684,686.0,7806.0,0.0722985301336494,10.617612977983775,863.0,9163.0,0.0848669525511952,12.4,5.0,62.0,0.000574238901907,FVB/NJ
LL5-2_000651-F-MP14-8.28571428571429-42906-2-S426,0.0072891292871101,787,6.669491525423729,118.0,14.587890625,512.0,7469.0,0.0691772638442515,41.36363636363637,99.0,4095.0,0.0379275532791819,26.6,15.0,399.0,0.0036955051913049,27.00862068965517,464.0,12532.0,0.1160703535274013,17.20954907161804,377.0,6488.0,0.0600913225092387,66.28350515463917,194.0,12859.0,0.1190990006390723,12.904761904761903,21.0,271.0,0.0025099797164,38.10693641618497,346.0,13185.0,0.1221183858329705,70.2515625,640.0,44961.0,0.4164250849780955,9.75,4.0,39.0,0.000361214793135,8.267605633802816,142.0,1174.0,0.0108734914651427,8.315508021390375,187.0,1555.0,0.0144022821365391,15.953488372093023,129.0,2058.0,0.0190610267762042,5.105263157894737,19.0,97.0,0.0008984060239513,BALB/cJ
LL3-4_000654-F-MP13-10-42444-2-S237,0.0331576656262445,3580,12.302405498281788,291.0,16.03542234332425,367.0,5885.0,0.0545063860923042,31.16822429906542,214.0,6670.0,0.061776991543869,25.24,100.0,2524.0,0.0233770804582796,8.326923076923077,52.0,433.0,0.0040104103955765,13.254237288135592,59.0,782.0,0.0072428196982467,60.0,255.0,15300.0,0.1417073419222184,54.40277777777778,72.0,3917.0,0.0362789319156424,87.53333333333333,210.0,18382.0,0.1702525724976613,42.02340425531915,470.0,19751.0,0.1829321379284794,37.875,160.0,6060.0,0.0561272217025257,11.226765799256505,269.0,3020.0,0.0279709916735359,12.678977272727272,352.0,4463.0,0.0413359390195333,25.935123042505595,447.0,11593.0,0.1073734127388417,47.94017094017094,117.0,5609.0,0.0519500967870407,CBA/CaJ
LL6-3_000644-F-F29-9-42661-3-S378,0.1078920801341125,11649,10.856477166821994,1073.0,9.99322033898305,590.0,5896.0,0.0546082671878039,23.65686274509804,306.0,7239.0,0.0670470227565319,19.13636363636364,66.0,1263.0,0.0116978021469125,19.59622641509434,530.0,10386.0,0.0961942779872,12.154237288135594,590.0,7171.0,0.0664172123479887,15.88268156424581,537.0,8529.0,0.0789948966833072,54.15151515151515,33.0,1787.0,0.0165510470598042,15.192419825072886,343.0,5211.0,0.0482638535135085,11.736192714453583,1702.0,19975.0,0.1850068075095629,60.21333333333333,75.0,4516.0,0.0418268206614861,8.583577712609971,1023.0,8781.0,0.0813288999620261,13.074702886247875,589.0,7701.0,0.0713260287675166,11.392508143322477,614.0,6995.0,0.0647871148199946,17.755102040816325,49.0,870.0,0.0080578684622437,SEA/GnJ
LL3-1_002423-M-AX1-8-42409-1-S025,0.0484768776222804,5234,9.198594024604567,569.0,13.31457800511509,1173.0,15618.0,0.1446526317739351,20.15525114155251,219.0,4414.0,0.0408821050486713,42.15384615384615,26.0,1096.0,0.0101510618788726,24.673647469458988,573.0,14138.0,0.1309449934703479,21.53061224489796,294.0,6330.0,0.0586279395011531,13.559633027522937,109.0,1478.0,0.0136891144680417,10.5,4.0,42.0,0.0003890005464531,42.78947368421053,152.0,6504.0,0.0602395131936018,8.438442211055277,796.0,6717.0,0.0622123016791856,68.72727272727273,11.0,756.0,0.0070020098361566,9.83289817232376,766.0,7532.0,0.0697607646639313,13.794026776519052,971.0,13394.0,0.1240541266474636,17.994147768836868,1367.0,24598.0,0.2278246533727273,23.6,5.0,118.0,0.0010929062971778,NON/ShiLtJ
LL5-3_000686-F-MP16-8-42430-9-S132,0.0473747094073298,5115,9.41988950276243,543.0,11.193298969072163,776.0,8686.0,0.0804490177736202,18.865591397849464,186.0,3509.0,0.0325000694643832,33.17123287671233,146.0,4843.0,0.0448554677731571,22.773784355179703,473.0,10772.0,0.0997693782474599,17.85303514376997,626.0,11176.0,0.1035111930276283,13.47394540942928,403.0,5430.0,0.0502922135057284,41.0,44.0,1804.0,0.01670849966194,19.43177189409369,491.0,9541.0,0.0883679574692735,9.953929539295393,1107.0,11019.0,0.1020570719373153,42.234042553191486,282.0,11910.0,0.1103094406727857,8.816076294277929,734.0,6471.0,0.0599338699071029,12.7688679245283,424.0,5414.0,0.0501440228213653,15.098011363636363,704.0,10629.0,0.0984449240059646,34.375,48.0,1650.0,0.0152821643249451,SJL/J
LL2-2_002105-M-AX12-5.28571428571429-42640-6-S332,0.0,0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,29.6056338028169,142.0,4204.0,0.0389371023164056,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,50.91452991452992,702.0,35742.0,0.3310394650316294,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,100.18114874815906,679.0,68023.0,0.6300234326519649,NZO/HlLtJ
LL4-4_000671-F-MP14-12-42451-2-S253,0.0318054256314312,3434,12.958490566037735,265.0,14.066433566433568,286.0,4023.0,0.037260695199548,32.64664310954063,283.0,9239.0,0.0855708583019199,34.18487394957983,238.0,8136.0,0.0753549629986385,22.446280991735534,242.0,5432.0,0.0503107373412738,22.02238805970149,268.0,5902.0,0.05466383869444,54.30855855855856,444.0,24113.0,0.2233326232529707,38.64957264957265,117.0,4522.0,0.0418823921681223,29.881818181818183,220.0,6574.0,0.0608878474376904,8.026415094339622,265.0,2127.0,0.0197000991025201,39.5268817204301,465.0,18380.0,0.1702340486621159,13.071428571428571,252.0,3294.0,0.030508757143254,18.407582938388625,211.0,3884.0,0.0359732886291435,24.991902834008098,247.0,6173.0,0.0571738184108401,36.972972972972975,74.0,2736.0,0.0253406070260908,DBA/2J
LL3-3_101043-F-AX4-12-42409-1-S159,0.0562198408802526,6070,11.74081237911025,517.0,15.771641791044775,670.0,10567.0,0.0978706851040576,33.08385093167702,322.0,10653.0,0.0986672100325093,49.88014981273408,267.0,13318.0,0.1233502208967388,20.92957746478873,142.0,2972.0,0.0275264196204466,18.564356435643564,101.0,1875.0,0.0173660958238012,29.275092936802974,269.0,7875.0,0.0729376024599653,15.742857142857142,70.0,1102.0,0.0102066333855088,30.57967032967033,364.0,11131.0,0.103094406727857,14.925636007827787,1022.0,15254.0,0.1412812937046745,11.58659217877095,179.0,2074.0,0.0192092174605673,10.776639344262296,488.0,5259.0,0.0487084255665978,12.1991341991342,462.0,5636.0,0.0522001685669034,20.223706176961603,599.0,12114.0,0.1121988718984152,24.63095238095238,84.0,2069.0,0.0191629078717039,B6129SF1/J
LL5-4_000550-M-AX11-7.85714285714286-42648-4-S367,0.0104011336587353,1123,11.343434343434344,99.0,14.608247422680412,97.0,1417.0,0.0131241374839074,27.545454545454547,66.0,1818.0,0.0168381665107577,28.32512315270936,203.0,5750.0,0.0532560271929905,19.693877551020407,49.0,965.0,0.0089377506506497,22.875,72.0,1647.0,0.015254378571627,31.41,100.0,3141.0,0.0290916837240318,51.93514644351465,478.0,24825.0,0.2299271087071289,15.282352941176471,85.0,1299.0,0.0120312311867295,12.67965367965368,231.0,2929.0,0.0271281571562207,17.649425287356323,174.0,3071.0,0.0284433494799433,10.575,120.0,1269.0,0.0117533736535487,14.475409836065571,61.0,883.0,0.0081782733932888,20.75,84.0,1743.0,0.0161435226778056,107.24474187380495,523.0,56089.0,0.5194917059526345,MOLF/EiJ
LL2-4_BLKS_M,0.0700571460326575,7564,11.01018922852984,687.0,13.201680672268909,595.0,7855.0,0.0727523641045114,33.65734265734266,143.0,4813.0,0.0445776102399762,73.47474747474747,99.0,7274.0,0.0673711898785762,15.577319587628866,97.0,1511.0,0.0139947577545406,17.61904761904762,147.0,2590.0,0.0239883670312774,24.81758241758242,455.0,11292.0,0.1045855754892608,70.3030303030303,66.0,4640.0,0.0429752984653002,29.153256704980844,261.0,7609.0,0.0704739323324287,13.477991320520768,1613.0,21740.0,0.2013540923783678,25.329545454545453,176.0,4458.0,0.0412896294306699,9.01939393939394,825.0,7441.0,0.0689179301466161,11.196491228070176,285.0,3191.0,0.0295547796126665,15.603252032520324,615.0,9596.0,0.0888773629467717,48.08270676691729,133.0,6395.0,0.0592299641563782,C57BLKS/J
LL2-1_003715-M-F29-5.14285714285714-42753-5-S397,0.0710296473987903,7669,9.432964329643296,813.0,12.843915343915343,1134.0,14565.0,0.1348998323592883,17.079812206572768,213.0,3638.0,0.0336948568570608,84.97368421052632,38.0,3229.0,0.0299067324880289,19.87372013651877,293.0,5823.0,0.0539321471903972,19.438655462184872,595.0,11566.0,0.1071233409589789,11.197026022304833,269.0,3012.0,0.0278968963313543,9.8,5.0,49.0,0.000453833970862,16.90686274509804,408.0,6898.0,0.0638887087960433,8.2863041982106,1453.0,12040.0,0.1115134899832359,68.59722222222223,72.0,4939.0,0.0457446118793357,8.995590828924163,1134.0,10201.0,0.0944808231992516,12.696629213483146,712.0,9040.0,0.0837277366651538,13.224977856510186,1129.0,14931.0,0.1382896942640943,73.8,5.0,369.0,0.003417647658124,PWK/PhJ
LL2-3_002105-M-AX12-5.28571428571429-42640-7-S332,0.0277301818114458,2994,9.53503184713376,314.0,21.673076923076923,312.0,6762.0,0.0626290879789569,33.333333333333336,93.0,3100.0,0.0287119450953514,30.86705202312139,173.0,5340.0,0.049458640906186,28.945454545454545,55.0,1592.0,0.0147449730941288,14.74468085106383,94.0,1386.0,0.0128370180329539,35.00803212851405,249.0,8717.0,0.0807361372245737,222.59310344827583,145.0,32276.0,0.298937658031472,19.246376811594203,138.0,2656.0,0.0245996536042753,14.418777943368108,671.0,9675.0,0.0896090544508145,34.396907216494846,194.0,6673.0,0.0618047772971871,12.672284644194756,534.0,6767.0,0.0626753975678204,12.389312977099236,131.0,1623.0,0.0150320925450823,17.516666666666666,300.0,5255.0,0.048671377895507,93.95,140.0,13153.0,0.1218220044642443,NZO/HlLtJ
LL3-3_100492-M-AX27-8-42416-1-S085,0.0976483990775129,10543,11.41017316017316,924.0,14.044262295081968,610.0,8567.0,0.0793468495586696,34.013698630136986,146.0,4966.0,0.0459946836591984,43.44827586206897,29.0,1260.0,0.0116700163935944,15.859154929577464,213.0,3378.0,0.0312867582361603,14.094462540716613,307.0,4327.0,0.0400763182024469,33.09421487603306,605.0,20022.0,0.1854421176448795,26.47826086956522,23.0,609.0,0.0056405079235706,17.32170542635659,258.0,4469.0,0.0413915105261695,13.302937576499389,1634.0,21737.0,0.2013263066250497,21.925,120.0,2631.0,0.0243681056599579,9.408256880733944,872.0,8204.0,0.0759847734071817,13.172506738544474,371.0,4887.0,0.0452629921551556,16.62534435261708,726.0,12070.0,0.1117913475164167,21.357142857142858,14.0,299.0,0.0027693134140355,B6129PF1/J
LL3-1_NZB_M,0.0631199696209097,6815,12.882797731568996,529.0,18.08485856905158,601.0,10869.0,0.1006677842714112,143.3276836158192,177.0,25369.0,0.2349655919754744,37.9271523178808,151.0,5727.0,0.0530430030842186,16.46808510638298,94.0,1548.0,0.0143374487121303,18.980392156862745,102.0,1936.0,0.0179310728079356,28.18141592920354,226.0,6369.0,0.0589891542942881,17.261363636363637,88.0,1519.0,0.0140688530967222,34.68421052631579,114.0,3954.0,0.0366216228732321,11.549382716049385,648.0,7484.0,0.069316192610842,49.22784810126582,79.0,3889.0,0.036019598218007,14.067796610169491,590.0,8300.0,0.0768739175133603,15.498920086393088,463.0,7176.0,0.0664635219368522,19.344569288389515,801.0,15495.0,0.1435134158878937,33.02173913043478,46.0,1519.0,0.0140688530967222,NZB/BlNJ
LL3-3_DBA1J,0.0771669602299063,8324,10.740645161290322,775.0,12.434662998624484,727.0,9040.0,0.0838045795865393,21.906451612903226,310.0,6791.0,0.0629554092889589,52.66666666666666,51.0,2686.0,0.0249003430054695,14.16216216216216,259.0,3668.0,0.0340038935756002,10.585,400.0,4234.0,0.0392509502178548,18.472318339100347,578.0,10677.0,0.0989802540094558,12.666666666666666,15.0,190.0,0.0017613794382126,23.25767918088737,586.0,13629.0,0.1263465282284231,10.738997555012224,1636.0,17569.0,0.1628719755260962,42.201550387596896,129.0,5444.0,0.0504681561138407,8.459796149490373,883.0,7470.0,0.0692500231760452,13.123314065510597,519.0,6811.0,0.063140817650876,15.436005625879044,711.0,10975.0,0.1017428386020209,22.625,16.0,362.0,0.0033558913506999,DBA/1J
LL1-1_AKR_M,0.0487084255665978,5259,14.408219178082192,365.0,19.09850746268657,335.0,6398.0,0.0592577499096963,51.66348448687351,419.0,21647.0,0.2004927340255073,38.00917431192661,109.0,4143.0,0.0383721253322713,21.0,27.0,567.0,0.0052515073771175,8.909090909090908,33.0,294.0,0.002723003825172,38.3046875,128.0,4903.0,0.0454111828395187,57.75,120.0,6930.0,0.0641850901647695,63.61064425770308,357.0,22709.0,0.2103288907001083,15.019108280254777,314.0,4716.0,0.0436792042160249,41.81818181818182,11.0,460.0,0.0042604821754392,13.427848101265823,395.0,5304.0,0.049125211866369,17.489878542510123,247.0,4320.0,0.0400114847780381,37.65882352941176,510.0,19206.0,0.1778843927423612,29.289473684210527,38.0,1113.0,0.0103085144810084,AKR/J
B6N_Male_S7227867_ep5-PSY,0.0587668682677435,6345,10.681818181818182,594.0,13.59371492704826,891.0,12112.0,0.1121803480628699,23.24324324324324,222.0,5160.0,0.0477914957071011,26.25531914893617,47.0,1234.0,0.0114292065315044,21.364902506963787,359.0,7670.0,0.071038909316563,20.176348547717843,482.0,9725.0,0.0900721503394492,23.347708894878707,371.0,8662.0,0.0802267317470755,14.142857142857142,7.0,99.0,0.0009169298594967,21.301204819277107,332.0,7072.0,0.065500282488492,9.459047619047618,1050.0,9932.0,0.0919893673183969,27.007042253521128,142.0,3835.0,0.0355194546582815,8.846497764530552,671.0,5936.0,0.0549787438987116,14.606012658227847,632.0,9231.0,0.0854967629597384,22.893973214285715,896.0,20513.0,0.1899897192712723,14.766666666666667,30.0,443.0,0.0041030295733034,C57BL/6NJ
LL3-4_BLKS_F,0.0980559234595115,10587,10.52385685884692,1006.0,10.269945355191258,915.0,9397.0,0.0870342413100056,14.13013698630137,146.0,2063.0,0.0191073363650677,25.166666666666668,12.0,302.0,0.0027970991673535,17.272727272727273,198.0,3420.0,0.0316757587826135,14.994082840236686,338.0,5068.0,0.0469393992720132,12.5,446.0,5575.0,0.0516351915827691,1.0,1.0,1.0,9.261917772694014e-06,25.68169761273209,377.0,9682.0,0.0896738878752234,12.7016201620162,2222.0,28223.0,0.2613991052987431,42.83561643835616,73.0,3127.0,0.0289620168752141,9.196116504854368,1030.0,9472.0,0.0877288851429577,12.811023622047244,508.0,6508.0,0.0602765608646926,14.94869109947644,955.0,14276.0,0.1322231381229797,29.77777777777778,9.0,268.0,0.0024821939630819,C57BLKS/J
LL1-4_100006-F-AX28-10-42395-4-S034,0.0437162518871157,4720,9.772256728778467,483.0,11.109479305740988,749.0,8321.0,0.0770684177865868,22.13157894736842,266.0,5887.0,0.0545249099278496,26.850877192982452,114.0,3061.0,0.0283507303022163,17.050420168067227,238.0,4058.0,0.0375848623215923,14.785219399538104,433.0,6402.0,0.059294797580787,18.550884955752213,452.0,8385.0,0.0776611805240393,21.0,16.0,336.0,0.0031120043716251,23.40745856353591,724.0,16947.0,0.1569617204938454,16.714720194647203,1644.0,27479.0,0.2545082384758588,28.40625,128.0,3636.0,0.0336763330215154,8.006688963210703,598.0,4788.0,0.0443460622956589,12.673684210526316,475.0,6020.0,0.0557567449916179,13.104910714285714,448.0,5871.0,0.0543767192434865,38.11111111111112,54.0,2058.0,0.0190610267762042,B6D2F1/J
LL2-1_000677-F-F29-4-42690-1-S375,0.1006214746825477,10864,10.20093896713615,1065.0,11.31302717900656,1067.0,12071.0,0.1118006094341894,10.428571428571429,112.0,1168.0,0.0108179199585066,38.01351351351352,74.0,2813.0,0.0260537746945882,15.390279823269514,679.0,10450.0,0.0967870407246524,13.824825986078888,862.0,11917.0,0.1103742740971945,16.928301886792454,265.0,4486.0,0.0415489631283053,5.8,5.0,29.0,0.0002685956154081,22.624242424242425,165.0,3733.0,0.0345747390454667,6.673312883435583,1304.0,8702.0,0.0805972084579833,58.74045801526717,131.0,7695.0,0.0712704572608804,8.567448680351907,1364.0,11686.0,0.1082347710917022,11.156923076923077,650.0,7252.0,0.0671674276875769,13.24288256227758,1124.0,14885.0,0.1378636460465504,27.25,8.0,218.0,0.0020190980744472,MA/MyJ
LL4-1_000675-F-F29-3.57142857142857-42659-2-S339,0.0259241078457705,2799,12.780821917808218,219.0,22.272727272727277,627.0,13965.0,0.1293426816956719,27.89189189189189,148.0,4128.0,0.0382331965656808,22.120689655172413,58.0,1283.0,0.0118830405023664,7.443181818181818,88.0,655.0,0.0060665561411145,12.64935064935065,77.0,974.0,0.0090211079106039,14.8,70.0,1036.0,0.0095953468125109,387.9818181818182,110.0,42678.0,0.3952801267030351,35.45328719723183,289.0,10246.0,0.0948976094990228,23.364888123924267,581.0,13575.0,0.1257305337643212,11.758620689655173,29.0,341.0,0.0031583139604886,10.866666666666667,300.0,3260.0,0.0301938519389824,15.409313725490197,408.0,6287.0,0.0582296770369272,24.24770642201835,218.0,5286.0,0.0489584973464605,32.355555555555554,45.0,1456.0,0.0134853522770424,LG/J
LL3-4_000687-M-AX11-6.42857142857143-42639-4-S337,0.0716594578073335,7737,9.868622448979592,784.0,13.95507637017071,1113.0,15532.0,0.1438561068454834,23.49230769230769,325.0,7635.0,0.0707147421945188,29.133333333333333,15.0,437.0,0.0040474580666672,20.73404255319149,376.0,7796.0,0.0722059109559225,18.37087912087912,364.0,6687.0,0.0619344441460048,12.070707070707073,198.0,2390.0,0.0221359834767386,2.0,1.0,2.0,1.8523835545388028e-05,26.849206349206348,378.0,10149.0,0.0939992034750715,10.54251497005988,1670.0,17606.0,0.1630653243060508,21.357142857142858,28.0,598.0,0.005538626828071,8.898445595854922,965.0,8587.0,0.0795320879141235,13.786628733997157,703.0,9692.0,0.0897665070529503,12.168831168831169,1078.0,13118.0,0.1214978373422,3.0,1.0,3.0,2.7785753318082043e-05,SM/J
LL1-3_AKR_M,0.0475136381739202,5130,10.754716981132075,477.0,17.35308056872038,422.0,7323.0,0.0678250238494382,30.73015873015873,126.0,3872.0,0.0358621456158712,38.75,20.0,775.0,0.0071779862738378,10.73,100.0,1073.0,0.0099380377701006,12.16551724137931,145.0,1764.0,0.0163380229510322,64.44970414201184,338.0,21784.0,0.2017616167603664,38.875,24.0,933.0,0.0086413692819235,74.60093896713614,213.0,15890.0,0.1471718734081079,21.369668246445496,633.0,13527.0,0.1252859617112319,49.97590361445784,83.0,4148.0,0.0384184349211347,11.374764595103578,531.0,6040.0,0.0559419833470718,13.62181818181818,275.0,3746.0,0.0346951439765117,35.868667917448406,533.0,19118.0,0.1770693439783641,38.98630136986301,73.0,2846.0,0.0263594179810871,AKR/J
LL3-2_100007-F-AX4-8-42402-10-S016,0.1298150395020793,14016,12.425531914893616,1128.0,13.912345679012343,810.0,11269.0,0.1043725513804888,20.45762711864407,177.0,3621.0,0.033537404254925,59.26086956521739,23.0,1363.0,0.0126239939241819,21.967611336032387,247.0,5426.0,0.0502551658346377,18.048338368580065,331.0,5974.0,0.055330696774074,15.053097345132745,339.0,5103.0,0.0472635663940575,19.5,22.0,429.0,0.0039733627244857,17.157894736842106,228.0,3912.0,0.0362326223267789,10.907844212835984,1823.0,19885.0,0.1841732349100204,28.741935483870968,31.0,891.0,0.0082523687354703,10.38387379491674,1141.0,11848.0,0.1097352017708786,13.542574257425745,505.0,6839.0,0.0633422556474543,17.114688128772634,994.0,17012.0,0.1575637451490705,17.318181818181817,22.0,381.0,0.0035287906713964,CB6F1/J
LL5-4_000676-M-AX29-8-42409-4-S090,0.0290083264640776,3132,10.653061224489797,294.0,14.671497584541063,207.0,3037.0,0.0281284442756717,41.80851063829788,141.0,5895.0,0.0545990052700312,79.64795918367346,196.0,15611.0,0.1445877983495262,19.897058823529413,68.0,1353.0,0.012531374746455,10.645569620253164,158.0,1682.0,0.0155785456936713,41.19056603773585,530.0,21831.0,0.202196926895683,89.5609756097561,41.0,3672.0,0.0340097620613324,23.36627906976744,172.0,4019.0,0.0372236475284572,10.864553314121038,347.0,3770.0,0.0349174300030564,56.08839779005525,543.0,30456.0,0.2820809676851689,9.757692307692308,260.0,2537.0,0.0234974853893247,15.902439024390244,164.0,2608.0,0.0241550815511859,26.70682730923695,249.0,6650.0,0.0615917531884151,42.9,40.0,1716.0,0.0158934508979429,LP/J
LL1-1_000689-F-AX5-10-42416-1-S135,0.0766331076512702,8274,11.106040268456375,745.0,12.794233289646131,763.0,9762.0,0.0904148412970389,22.65584415584416,308.0,6978.0,0.0646296622178588,71.78571428571429,126.0,9045.0,0.0837740462540173,19.577114427860696,402.0,7870.0,0.0728912928711019,21.345814977973568,454.0,9691.0,0.0897572451351776,13.134969325153374,326.0,4282.0,0.0396595319026757,19.48780487804878,41.0,799.0,0.0074002723003825,35.488,250.0,8872.0,0.0821717344793413,10.356632247815726,1259.0,13039.0,0.1207661458381572,62.36,75.0,4677.0,0.0433179894228899,9.511296076099882,841.0,7999.0,0.0740860802637794,14.03716814159292,565.0,7931.0,0.0734562698552362,13.213166144200628,638.0,8430.0,0.0780779668238105,12.8,25.0,320.0,0.002963813687262,SWR/J
WT009G4NCIN2F30213M-13-PSY,0.0515610962405875,5567,11.794491525423728,472.0,16.94871794871795,741.0,12559.0,0.1163204253072641,24.75,252.0,6237.0,0.0577665811482925,31.82051282051282,234.0,7446.0,0.0689642397354796,20.60062893081761,318.0,6551.0,0.0606748233289184,14.922764227642276,246.0,3671.0,0.0340005001435597,18.273504273504276,351.0,6414.0,0.0594059405940594,31.59493670886076,79.0,2496.0,0.0231177467606442,17.558441558441558,385.0,6760.0,0.0626105641434115,11.88404360753221,1009.0,11991.0,0.1110596560123739,27.00367647058824,272.0,7345.0,0.0680287860404375,12.260927152317882,755.0,9257.0,0.0857375728218284,13.357894736842104,475.0,6345.0,0.0587668682677435,18.46094946401225,653.0,12055.0,0.1116524187498263,44.86301369863013,73.0,3275.0,0.0303327807055728,C57BL/6NJ
LL4-1_000644-M-F29-4-42696-4-S380,0.0513851198029063,5548,11.905579399141631,466.0,13.795731707317072,656.0,9050.0,0.0838203558428808,41.3287037037037,216.0,8927.0,0.0826811399568394,45.87218045112782,133.0,6101.0,0.0565069603312061,21.792569659442723,323.0,7039.0,0.0651946392019931,18.617346938775512,392.0,7298.0,0.0675934759051209,28.693181818181817,264.0,7575.0,0.0701590271281571,25.37254901960784,102.0,2588.0,0.0239698431957321,35.544378698224854,338.0,12014.0,0.1112726801211458,12.003972194637536,1007.0,12088.0,0.1119580620363252,43.60769230769231,130.0,5669.0,0.0525058118534023,9.94683908045977,696.0,6923.0,0.0641202567403606,13.336065573770492,366.0,4881.0,0.0452074206485194,19.678030303030305,528.0,10390.0,0.0962313256582908,30.29032258064516,62.0,1878.0,0.0173938815771193,SEA/GnJ
LL5-2_000687-F-AX11-5.57142857142857-42645-3-S340,0.089534959108633,9667,10.08029197080292,959.0,13.0,963.0,12519.0,0.1159499485963563,21.72508591065292,291.0,6322.0,0.0585538441589715,46.1578947368421,19.0,877.0,0.0081227018866526,22.571428571428573,231.0,5214.0,0.0482916392668265,21.18367346938776,294.0,6228.0,0.0576832238883383,21.40515222482436,427.0,9140.0,0.0846539284424232,14.6875,16.0,235.0,0.002176550676583,17.273224043715846,183.0,3161.0,0.0292769220794857,11.119251336898396,1870.0,20793.0,0.1925830562476266,45.26027397260274,73.0,3304.0,0.030601376320981,9.451038575667656,1011.0,9555.0,0.0884976243180913,14.369009584664536,626.0,8995.0,0.0833109503653826,12.010460251046023,956.0,11482.0,0.1063453398660726,22.714285714285715,21.0,477.0,0.004417934777575,SM/J
LL2-3_AJ,0.0317035445359316,3423,10.532307692307691,325.0,25.006493506493506,616.0,15404.0,0.1426705813705786,25.08333333333333,192.0,4816.0,0.0446053959932943,67.6,10.0,676.0,0.0062610564143411,13.67816091954023,87.0,1190.0,0.0110216821495058,13.541176470588235,255.0,3453.0,0.0319814020691124,27.64885496183206,524.0,14488.0,0.1341866646907908,6.071428571428571,14.0,85.0,0.0007872630106789,44.619277108433735,415.0,18517.0,0.171502931396975,28.77377049180328,915.0,26328.0,0.243847771119488,48.28358208955224,67.0,3235.0,0.0299623039946651,10.97391304347826,460.0,5048.0,0.0467541609165593,13.235714285714286,280.0,3706.0,0.034324667265604,20.155913978494624,372.0,7498.0,0.0694458594596597,9.272727272727272,11.0,102.0,0.0009447156128147,A/J
LL5-4_CByB6F1_F,0.0867378599412794,9365,10.05907626208378,931.0,12.608786610878662,956.0,12054.0,0.1116431568320536,20.13888888888889,252.0,5075.0,0.0470042326964221,56.30434782608695,23.0,1295.0,0.0119941835156387,21.042801556420237,257.0,5408.0,0.0500884513147292,16.199074074074073,432.0,6998.0,0.0648149005733127,14.8719646799117,453.0,6737.0,0.0623975400346395,33.57142857142857,21.0,705.0,0.0065296520297492,22.14769975786925,413.0,9147.0,0.0847187618668321,12.33417593528817,1978.0,24397.0,0.2259630079004158,35.025,40.0,1401.0,0.0129759467995443,9.516519823788546,908.0,8641.0,0.0800322314738489,12.265270506108202,573.0,7028.0,0.0650927581064935,13.88390092879257,646.0,8969.0,0.0830701405032926,34.04545454545455,22.0,749.0,0.0069371764117478,CByB6F1/J
